Time,min,max,mean
2010-11-11,46.09114244396237,63.81500361532906,54.293559388559714
2010-11-12,46.09114244396237,63.81500361532906,54.293559388559714
2010-11-13,46.09114244396237,63.81500361532906,54.293559388559714
2010-11-14,46.09114244396237,63.81500361532906,54.293559388559714
2010-11-15,46.09114244396237,63.81500361532906,54.293559388559714
2010-11-16,46.09114244396237,63.81500361532906,54.293559388559714
2010-11-17,46.09114244396237,63.81500361532906,54.293559388559714
2010-11-18,51.6,60.3,55.75463917525769
2010-11-19,47.1,55.8,52.35108695652176
2010-11-20,46.9,57.4,50.41702127659576
2010-11-21,47.7,53.6,50.83287671232877
2010-11-22,49.6,58.1,53.1598591549296
2010-11-23,45.3,54.7,51.650781249999994
2010-11-24,41.0,48.6,45.41818181818183
2010-11-25,42.4,55.4,48.25116279069766
2010-11-26,41.7,54.5,48.41463414634145
2010-11-27,46.6,54.3,50.43043478260872
2010-11-28,43.5,54.7,48.34647887323945
2010-11-29,42.8,55.0,48.22937062937062
2010-11-30,44.6,54.5,48.9894366197183
2010-12-01,45.1,56.3,50.650000000000006
2010-12-02,48.4,57.9,52.90915492957743
2010-12-03,52.2,59.4,54.731468531468536
2010-12-04,51.8,58.3,54.48085106382978
2010-12-05,46.09114244396237,63.81500361532906,54.293559388559714
2010-12-06,46.09114244396237,63.81500361532906,54.293559388559714
2010-12-07,46.09114244396237,63.81500361532906,54.293559388559714
2010-12-08,46.09114244396237,63.81500361532906,54.293559388559714
2010-12-09,46.09114244396237,63.81500361532906,54.293559388559714
2010-12-10,46.09114244396237,63.81500361532906,54.293559388559714
2010-12-11,46.09114244396237,63.81500361532906,54.293559388559714
2010-12-12,46.09114244396237,63.81500361532906,54.293559388559714
2010-12-13,46.09114244396237,63.81500361532906,54.293559388559714
2010-12-14,46.09114244396237,63.81500361532906,54.293559388559714
2010-12-15,46.09114244396237,63.81500361532906,54.293559388559714
2010-12-16,46.09114244396237,63.81500361532906,54.293559388559714
2010-12-17,46.09114244396237,63.81500361532906,54.293559388559714
2010-12-18,46.09114244396237,63.81500361532906,54.293559388559714
2010-12-19,46.09114244396237,63.81500361532906,54.293559388559714
2010-12-20,46.09114244396237,63.81500361532906,54.293559388559714
2010-12-21,46.09114244396237,63.81500361532906,54.293559388559714
2010-12-22,46.09114244396237,63.81500361532906,54.293559388559714
2010-12-23,46.09114244396237,63.81500361532906,54.293559388559714
2010-12-24,46.09114244396237,63.81500361532906,54.293559388559714
2010-12-25,50.2,56.7,52.45666666666664
2010-12-26,48.2,58.8,53.741666666666646
2010-12-27,50.5,58.1,53.85104895104894
2010-12-28,52.0,56.8,53.582517482517474
2010-12-29,44.1,56.3,50.172222222222224
2010-12-30,42.4,52.9,47.54722222222224
2010-12-31,43.3,52.2,47.395104895104936
2011-01-01,46.4,49.5,48.128148148148135
2011-01-02,48.0,52.2,49.45763888888893
2011-01-03,47.1,54.9,50.0169014084507
2011-01-04,43.7,55.0,48.269444444444424
2011-01-05,44.8,55.4,49.36280991735534
2011-01-06,42.3,49.5,45.31875
2011-01-07,41.2,46.9,44.07622377622377
2011-01-08,43.9,50.4,46.48194444444442
2011-01-09,42.3,48.0,44.61597222222226
2011-01-10,40.6,50.7,45.56363636363637
2011-01-11,45.3,49.8,47.492957746478815
2011-01-12,48.4,58.1,52.020138888888894
2011-01-13,49.8,57.6,54.321186440677984
2011-01-14,54.0,59.2,55.58402777777782
2011-01-15,51.3,65.1,56.14366197183097
2011-01-16,49.1,57.2,52.92291666666668
2011-01-17,50.2,59.9,53.54166666666666
2011-01-18,48.7,59.9,54.02083333333331
2011-01-19,52.0,62.1,55.57902097902099
2011-01-20,48.6,63.1,55.2875
2011-01-21,49.1,62.4,55.056944444444426
2011-01-22,50.2,66.0,56.77762237762236
2011-01-23,49.1,66.9,56.90972222222222
2011-01-24,48.9,64.4,55.1972027972028
2011-01-25,49.5,65.5,56.31250000000003
2011-01-26,50.2,65.8,57.27916666666666
2011-01-27,49.5,63.7,55.75664335664335
2011-01-28,49.3,54.7,51.522916666666646
2011-01-29,51.1,58.5,54.529861111111096
2011-01-30,48.7,57.0,52.934965034965025
2011-01-31,45.7,55.9,50.5541666666667
2011-02-01,48.6,61.3,54.98819444444444
2011-02-02,50.0,63.7,55.127972027972014
2011-02-03,47.3,63.0,53.523611111111116
2011-02-04,48.0,62.8,54.36527777777778
2011-02-05,50.4,72.5,59.82727272727275
2011-02-06,59.9,69.3,65.16575342465752
2011-02-07,53.4,67.6,57.72867132867133
2011-02-08,51.1,62.4,55.815972222222236
2011-02-09,48.4,64.0,54.76223776223775
2011-02-10,47.3,64.2,54.93247863247861
2011-02-11,47.3,66.4,52.45301204819279
2011-02-12,51.6,53.2,52.587500000000006
2011-02-13,48.0,61.7,52.111805555555534
2011-02-14,51.6,58.8,54.26013986013981
2011-02-15,52.7,60.6,55.831249999999976
2011-02-16,45.0,53.8,50.27746478873242
2011-02-17,46.9,47.7,47.25000000000001
2011-02-18,41.0,43.5,41.90571428571429
2011-02-19,41.2,45.9,43.4375
2011-02-20,40.8,54.0,47.18028169014083
2011-02-21,43.9,56.1,49.4619718309859
2011-02-22,44.6,57.9,49.952083333333306
2011-02-23,45.1,55.2,49.212500000000006
2011-02-24,46.6,54.1,49.504929577464836
2011-02-25,41.5,52.3,47.97986111111112
2011-02-26,38.7,48.7,43.80070422535213
2011-02-27,40.8,56.7,47.594444444444456
2011-02-28,45.0,60.1,50.66249999999998
2011-03-01,44.6,59.2,51.74788732394366
2011-03-02,50.2,58.5,54.474305555555524
2011-03-03,51.3,61.5,55.68741258741262
2011-03-04,48.2,55.2,50.33166666666668
2011-03-05,46.09114244396237,63.81500361532906,54.293559388559714
2011-03-06,46.09114244396237,63.81500361532906,54.293559388559714
2011-03-07,46.09114244396237,63.81500361532906,54.293559388559714
2011-03-08,46.09114244396237,63.81500361532906,54.293559388559714
2011-03-09,46.09114244396237,63.81500361532906,54.293559388559714
2011-03-10,49.6,60.6,56.200000000000024
2011-03-11,48.0,60.3,53.24861111111113
2011-03-12,48.7,61.5,54.95694444444447
2011-03-13,54.1,66.6,58.52992700729921
2011-03-14,55.9,61.3,58.740972222222176
2011-03-15,55.8,61.9,57.97986111111113
2011-03-16,50.2,59.9,55.40833333333332
2011-03-17,46.6,60.8,53.06830985915494
2011-03-18,47.8,54.3,51.38611111111109
2011-03-19,46.4,53.8,49.13611111111109
2011-03-20,49.3,58.3,52.82517482517481
2011-03-21,48.6,59.5,52.62430555555555
2011-03-22,48.6,58.6,52.44895104895103
2011-03-23,49.6,59.2,52.747183098591556
2011-03-24,48.0,52.3,49.5867132867133
2011-03-25,46.6,59.5,53.263200000000005
2011-03-26,49.8,59.0,53.03356643356645
2011-03-27,48.7,54.7,49.94067796610169
2011-03-28,52.0,55.4,53.18214285714287
2011-03-29,49.5,66.0,56.23333333333332
2011-03-30,53.6,78.4,63.361805555555534
2011-03-31,58.5,83.7,68.14577464788734
2011-04-01,56.3,84.0,66.24930555555552
2011-04-02,53.2,66.4,58.90139860139861
2011-04-03,49.1,68.2,56.74647887323946
2011-04-04,51.4,77.9,61.69722222222221
2011-04-05,52.7,65.7,57.28819444444444
2011-04-06,50.0,62.1,54.736428571428576
2011-04-07,46.9,56.7,50.92517482517482
2011-04-08,45.0,65.5,51.868531468531465
2011-04-09,47.5,62.6,53.07361111111113
2011-04-10,48.7,62.6,54.25694444444444
2011-04-11,49.6,64.6,55.56408450704226
2011-04-12,47.7,60.1,51.84895104895105
2011-04-13,48.4,60.6,53.373983739837406
2011-04-14,48.2,64.8,54.118055555555536
2011-04-15,50.7,68.0,57.7992957746479
2011-04-16,53.4,70.0,58.545454545454504
2011-04-17,53.4,63.0,56.564583333333346
2011-04-18,53.4,63.3,57.79027777777779
2011-04-19,54.3,66.2,58.64685314685312
2011-04-20,54.5,65.7,58.97430555555554
2011-04-21,48.9,64.8,55.83055555555555
2011-04-22,49.5,61.0,54.05944055944056
2011-04-23,51.3,66.7,57.798611111111086
2011-04-24,54.3,62.6,56.96666666666665
2011-04-25,52.2,64.4,57.295833333333334
2011-04-26,49.1,66.2,56.50999999999997
2011-04-27,52.0,64.8,57.71521739130433
2011-04-28,50.4,63.9,55.82868852459018
2011-04-29,47.1,67.8,56.65486111111108
2011-04-30,53.1,86.5,61.97986111111113
2011-05-01,49.3,89.1,63.03611111111109
2011-05-02,50.2,84.2,57.90138888888891
2011-05-03,49.8,83.7,60.11048951048951
2011-05-04,53.6,101.8,68.46319444444441
2011-05-05,54.1,98.1,66.19930555555554
2011-05-06,51.6,68.2,56.65774647887328
2011-05-07,50.9,65.5,55.636805555555576
2011-05-08,51.1,61.3,54.974825174825185
2011-05-09,48.7,66.0,56.56805555555556
2011-05-10,50.7,61.3,52.78461538461538
2011-05-11,54.3,54.7,54.6
2011-05-12,51.3,69.3,57.619444444444426
2011-05-13,49.6,63.3,55.23402777777781
2011-05-14,46.9,59.7,53.70873015873016
2011-05-15,46.4,63.5,53.979166666666686
2011-05-16,51.4,59.2,53.8895833333333
2011-05-17,51.3,60.3,54.476923076923114
2011-05-18,52.0,67.6,57.58680555555556
2011-05-19,51.3,72.0,58.95208333333332
2011-05-20,53.8,65.3,57.098611111111076
2011-05-21,52.5,64.6,57.53216783216786
2011-05-22,50.9,66.9,56.696527777777774
2011-05-23,50.5,69.1,57.33263888888886
2011-05-24,50.0,64.8,56.04861111111109
2011-05-25,52.0,63.9,56.78472222222221
2011-05-26,52.2,67.6,58.4548611111111
2011-05-27,54.0,67.3,58.87832167832167
2011-05-28,50.7,66.2,56.703472222222224
2011-05-29,48.6,69.8,57.27569444444445
2011-05-30,51.1,64.0,56.59510489510488
2011-05-31,55.0,62.2,57.55486111111107
2011-06-01,52.0,65.7,57.48380281690142
2011-06-02,53.6,66.7,58.20629370629368
2011-06-03,53.1,62.6,57.554166666666674
2011-06-04,54.7,65.8,59.26853146853148
2011-06-05,55.8,67.5,60.848611111111126
2011-06-06,56.3,60.4,58.02907801418436
2011-06-07,54.9,69.3,60.147014925373135
2011-06-08,55.9,66.9,59.29652777777777
2011-06-09,55.0,69.8,59.182638888888874
2011-06-10,54.1,69.4,59.63566433566433
2011-06-11,52.7,64.4,57.2034722222222
2011-06-12,54.0,66.7,58.20138888888888
2011-06-13,54.9,69.3,59.65833333333332
2011-06-14,53.8,80.8,65.07424242424243
2011-06-15,56.8,81.5,67.2090909090909
2011-06-16,54.5,69.1,60.8298611111111
2011-06-17,53.1,67.8,58.76083916083914
2011-06-18,54.0,69.1,59.684027777777764
2011-06-19,54.9,79.3,66.27152777777778
2011-06-20,58.6,96.6,72.63888888888889
2011-06-21,56.8,88.2,70.03475177304962
