Dates,temp
2019-03-02,52.1559881819343
2019-03-03,47.542049194712895
2019-03-04,47.3871215189823
2019-03-05,48.268229680893405
2019-03-06,51.312320589984296
2019-03-07,54.9166752048351
2019-03-08,58.8007549334187
2019-03-09,54.8178883493625
2019-03-10,51.62855669201179
2019-03-11,52.0109307927312
2019-03-12,54.0220547237751
2019-03-13,57.0368844947143
2019-03-14,56.7398947183648
2019-03-15,51.22960189358629
2019-03-16,49.6448695780986
2019-03-17,50.0774256113167
2019-03-18,49.152937473101204
2019-03-19,49.7070834358341
2019-03-20,54.720080330243995
2019-03-21,53.7490602891341
2019-03-22,59.15422345897839
2019-03-23,54.52288794234
2019-03-24,51.3493752020389
2019-03-25,50.4457435955501
2019-03-26,49.425450950190104
2019-03-27,52.8970899251268
2019-03-28,58.9491694153163
2019-03-29,61.280672014679006
2019-03-30,64.4565719268826
2019-03-31,65.40541915808289
2019-04-01,55.3599819865587
2019-04-02,56.8979266505904
2019-04-03,55.435777483644294
2019-04-04,53.0887652693361
2019-04-05,54.064329812645795
2019-04-06,55.4378805372835
2019-04-07,58.16318957394171
2019-04-08,58.2504026298957
2019-04-09,56.0293205899844
2019-04-10,58.540622263435296
2019-04-11,56.593404506068296
2019-04-12,53.5285701643801
2019-04-13,52.7560901824609
2019-04-14,57.08055382733521
2019-04-15,58.0918660445298
2019-04-16,53.51776532510549
2019-04-17,49.637761566917895
2019-04-18,52.1455425151181
2019-04-19,51.6276594024634
2019-04-20,53.8885327111964
2019-04-21,55.6553275829913
2019-04-22,58.53890161765229
2019-04-23,58.707655518214
2019-04-24,57.89555608143021
2019-04-25,53.733801528400704
2019-04-26,53.174723187386896
2019-04-27,52.9718660445298
2019-04-28,57.1957256936526
2019-04-29,56.409984511428796
2019-04-30,55.441690605933296
2019-05-01,53.9985094011732
2019-05-02,53.997580330244105
2019-05-03,54.547737930650904
2019-05-04,52.9679374731013
2019-05-05,54.615694169529895
2019-05-06,53.2276555182141
2019-05-07,55.15711427148021
2019-05-08,57.8733991455752
2019-05-09,54.6632441364026
2019-05-10,57.3674858792406
2019-05-11,57.3752582706783
2019-05-12,60.6182744952341
2019-05-13,60.99186604452971
2019-05-14,55.9038801788054
2019-05-15,54.4268483766852
2019-05-16,55.666759661551
2019-05-17,56.691866044529895
2019-05-18,56.2480063954069
2019-05-19,54.35754870135629
2019-05-20,54.4070603908195
2019-05-21,54.36659914061521
2019-05-22,55.1236842263479
2019-05-23,53.5241467462841
2019-05-24,54.8831703923559
2019-05-25,55.1915176124741
2019-05-26,56.598226468557996
2019-05-27,56.4529186761087
2019-05-28,59.249463217674595
2019-05-29,63.6260865768491
2019-05-30,60.15677832523151
2019-05-31,53.474612523402996
2019-06-01,54.6234632667519
2019-06-02,58.832838266752006
2019-06-03,63.7690590269859
2019-06-04,60.4375264218882
2019-06-05,57.7262863343849
2019-06-06,53.3854254330895
2019-06-07,53.4285327111964
2019-06-08,56.3984114990752
2019-06-09,57.5468846318903
2019-06-10,57.5180898207536
2019-06-11,57.807676321209605
2019-06-12,60.7427557242451
2019-06-13,62.22415771119639
2019-06-14,62.88935558427871
2019-06-15,54.5642798376332
2019-06-16,55.68071621874579
2019-06-17,57.3758938223076
2019-06-18,60.012480079617504
2019-06-19,57.6745273348524
2019-06-20,55.12285196002271
2019-06-21,54.933185488974196
2019-06-22,56.8005466000853
2019-06-23,59.041148341180495
2019-06-24,67.195338266752
2019-06-25,57.7582296808934
2019-06-26,53.3854254330895
2019-06-27,53.3854254330895
2019-06-28,53.3854254330895
2019-06-29,53.3854254330895
2019-06-30,53.3854254330895
2019-07-01,59.326112619872205
2019-07-02,57.2719426728821
2019-07-03,57.8268310794947
2019-07-04,59.3161797700199
2019-07-05,58.423520720788794
2019-07-06,59.4942966000853
2019-07-07,64.6988590515228
2019-07-08,60.278671600085204
2019-07-09,53.3854254330894
2019-07-10,53.3854254330895
2019-07-11,53.3854254330894
2019-07-12,53.3854254330894
2019-07-13,53.3854254330895
2019-07-14,57.345920098583704
2019-07-15,58.5950032994316
2019-07-16,58.25725065991429
2019-07-17,57.2235174206765
2019-07-18,58.78296773944489
2019-07-19,58.4580425151179
2019-07-20,60.06358735600511
2019-07-21,61.7557549334185
2019-07-22,61.6119390372304
2019-07-23,61.50349395150639
2019-07-24,60.069204174026005
2019-07-25,59.4589114990751
2019-07-26,58.75284165428571
2019-07-27,56.19568548897411
2019-07-28,55.4362716389352
2019-07-29,55.5030158703137
2019-07-30,54.8942756830839
2019-07-31,55.317132948444204
